run_scope,policy_name,diagnostic_only,case_id,true_pathology,notebook13_predicted_pathology,graph_only_predicted_pathology,graph_adjudicator_predicted_pathology,notebook13_correct,graph_only_correct,graph_adjudicator_correct,graph_adjudicator_top3_correct,graph_adjudicator_top5_correct,graph_only_top3_correct,graph_only_top5_correct,num_requests,stop_reason,override_fired,decision_source,graph_top1,graph_top2,graph_margin,graph_top1_score,reference_graph_score,graph_top1_posterior,reference_graph_posterior,clip_value,margin_min,require_reference_negative,require_graph_positive,regression_vs_notebook13,improvement_vs_notebook13,win_loss_vs_notebook13,selected_ranked_differential,graph_ranked_differential,notebook13_ranked_differential
notebook13_49case,diagnostic_clip10_margin1,True,test:51611,PSVT,PSVT,PSVT,PSVT,True,True,True,True,True,True,True,13,agent_stop,False,notebook13_reference,PSVT,Panic attack,10.573730318169407,7.505529369420686,7.505529369420686,0.9999269585193751,0.9999269585193751,10.0,1.0,True,True,False,False,both_correct,"['PSVT', 'Anemia', 'Panic attack', 'Atrial fibrillation', 'Pericarditis']","['PSVT', 'Panic attack', 'Myocarditis', 'Epiglottitis', 'Pericarditis', 'Chagas', 'Acute dystonic reactions', 'Boerhaave', 'Bronchiolitis', 'Atrial fibrillation', 'Sarcoidosis', 'Anemia', 'Pulmonary neoplasm', 'Stable angina', 'Bronchitis', 'Spontaneous pneumothorax', 'Spontaneous rib fracture', 'Ebola', 'Unstable angina', 'SLE', 'Possible NSTEMI / STEMI', 'Pulmonary embolism', 'Croup', 'Acute pulmonary edema', 'Pneumonia', 'Myasthenia gravis', 'Cluster headache', 'Bronchospasm / acute asthma exacerbation', 'Bronchiectasis', 'Tuberculosis', 'Acute COPD exacerbation / infection', 'Acute otitis media', 'Scombroid food poisoning', 'Guillain-Barré syndrome', 'Acute laryngitis', 'Inguinal hernia', 'GERD', 'Acute rhinosinusitis', 'Chronic rhinosinusitis', 'Pancreatic neoplasm', 'Whooping cough', 'Influenza', 'Viral pharyngitis', 'URTI', 'Anaphylaxis', 'Larygospasm', 'Allergic sinusitis', 'Localized edema', 'HIV (initial infection)']","['PSVT', 'Anemia', 'Panic attack', 'Atrial fibrillation', 'Pericarditis']"
notebook13_49case,diagnostic_clip10_margin1,True,test:2801,Pancreatic neoplasm,Pancreatic neoplasm,Pancreatic neoplasm,Pancreatic neoplasm,True,True,True,True,True,True,True,2,selected_mlp_stop,False,notebook13_reference,Pancreatic neoplasm,Ebola,12.414051277642798,12.536996077566727,12.536996077566727,0.9999952403519228,0.9999952403519228,10.0,1.0,True,True,False,False,both_correct,"['Pancreatic neoplasm', 'HIV (initial infection)', 'Scombroid food poisoning', 'Chagas', 'Pulmonary neoplasm']","['Pancreatic neoplasm', 'Ebola', 'Chagas', 'Scombroid food poisoning', 'HIV (initial infection)', 'Bronchiolitis', 'Anaphylaxis', 'Croup', 'Spontaneous rib fracture', 'Whooping cough', 'Spontaneous pneumothorax', 'Larygospasm', 'Myocarditis', 'SLE', 'Acute rhinosinusitis', 'Pulmonary neoplasm', 'Boerhaave', 'Tuberculosis', 'Stable angina', 'Epiglottitis', 'Acute COPD exacerbation / infection', 'Myasthenia gravis', 'PSVT', 'Bronchiectasis', 'Bronchospasm / acute asthma exacerbation', 'Inguinal hernia', 'Chronic rhinosinusitis', 'Cluster headache', 'Atrial fibrillation', 'Unstable angina', 'Possible NSTEMI / STEMI', 'Sarcoidosis', 'Pericarditis', 'Guillain-Barré syndrome', 'Acute laryngitis', 'Panic attack', 'Pneumonia', 'Acute otitis media', 'GERD', 'Acute dystonic reactions', 'Allergic sinusitis', 'Bronchitis', 'Influenza', 'Anemia', 'Viral pharyngitis', 'URTI', 'Pulmonary embolism', 'Acute pulmonary edema', 'Localized edema']","['Pancreatic neoplasm', 'HIV (initial infection)', 'Scombroid food poisoning', 'Chagas', 'Pulmonary neoplasm']"
notebook13_49case,diagnostic_clip10_margin1,True,test:76022,Panic attack,Panic attack,Panic attack,Panic attack,True,True,True,True,True,True,True,15,selected_mlp_stop,False,notebook13_reference,Panic attack,Ebola,13.460738285548144,7.739065305802594,7.739065305802594,0.9999984550307675,0.9999984550307675,10.0,1.0,True,True,False,False,both_correct,"['Panic attack', 'Guillain-Barré syndrome', 'PSVT', 'Cluster headache', 'Croup']","['Panic attack', 'Ebola', 'Bronchiolitis', 'Chagas', 'Boerhaave', 'Guillain-Barré syndrome', 'Myocarditis', 'Possible NSTEMI / STEMI', 'PSVT', 'Unstable angina', 'Pancreatic neoplasm', 'Pericarditis', 'Croup', 'Atrial fibrillation', 'Scombroid food poisoning', 'Whooping cough', 'Spontaneous rib fracture', 'Spontaneous pneumothorax', 'Larygospasm', 'Myasthenia gravis', 'Cluster headache', 'Sarcoidosis', 'Pulmonary neoplasm', 'Acute rhinosinusitis', 'Epiglottitis', 'Bronchiectasis', 'Stable angina', 'HIV (initial infection)', 'Acute laryngitis', 'Bronchospasm / acute asthma exacerbation', 'Acute otitis media', 'Allergic sinusitis', 'Chronic rhinosinusitis', 'GERD', 'Acute dystonic reactions', 'Acute COPD exacerbation / infection', 'Inguinal hernia', 'Bronchitis', 'SLE', 'Pulmonary embolism', 'Anemia', 'Viral pharyngitis', 'Influenza', 'URTI', 'Anaphylaxis', 'Tuberculosis', 'Pneumonia', 'Acute pulmonary edema', 'Localized edema']","['Panic attack', 'Guillain-Barré syndrome', 'PSVT', 'Cluster headache', 'Croup']"
notebook13_49case,diagnostic_clip10_margin1,True,test:62878,Pericarditis,Anemia,Anemia,Anemia,False,False,False,False,False,False,False,15,agent_stop,False,notebook13_reference,Anemia,Guillain-Barré syndrome,0.22515153174548796,1.4846891179082615,1.4846891179082615,0.11572501463475895,0.11572501463475895,10.0,1.0,True,True,False,False,both_wrong,"['Anemia', 'Myasthenia gravis', 'Sarcoidosis', 'Ebola', 'Bronchiolitis']","['Anemia', 'Guillain-Barré syndrome', 'Sarcoidosis', 'Myasthenia gravis', 'Acute dystonic reactions', 'PSVT', 'Boerhaave', 'Panic attack', 'Myocarditis', 'Chagas', 'Bronchiectasis', 'Atrial fibrillation', 'Ebola', 'Croup', 'Pericarditis', 'Stable angina', 'Epiglottitis', 'Acute COPD exacerbation / infection', 'Unstable angina', 'Pulmonary embolism', 'Possible NSTEMI / STEMI', 'Bronchitis', 'Pulmonary neoplasm', 'Spontaneous pneumothorax', 'SLE', 'Bronchospasm / acute asthma exacerbation', 'Bronchiolitis', 'Spontaneous rib fracture', 'Acute pulmonary edema', 'Tuberculosis', 'Whooping cough', 'Cluster headache', 'Scombroid food poisoning', 'Pneumonia', 'Acute otitis media', 'Acute laryngitis', 'Inguinal hernia', 'Viral pharyngitis', 'GERD', 'URTI', 'Pancreatic neoplasm', 'Acute rhinosinusitis', 'Allergic sinusitis', 'Chronic rhinosinusitis', 'Influenza', 'Anaphylaxis', 'Larygospasm', 'Localized edema', 'HIV (initial infection)']","['Anemia', 'Myasthenia gravis', 'Sarcoidosis', 'Ebola', 'Bronchiolitis']"
notebook13_49case,diagnostic_clip10_margin1,True,test:95923,Pneumonia,Pneumonia,Pneumonia,Pneumonia,True,True,True,True,True,True,True,9,selected_mlp_stop,False,notebook13_reference,Pneumonia,SLE,6.76133809949059,2.707269727095598,2.707269727095598,0.9982948007790307,0.9982948007790307,10.0,1.0,True,True,False,False,both_correct,"['Pneumonia', 'SLE', 'HIV (initial infection)', 'Scombroid food poisoning', 'Inguinal hernia']","['Pneumonia', 'SLE', 'Scombroid food poisoning', 'Bronchiectasis', 'Panic attack', 'Bronchospasm / acute asthma exacerbation', 'Ebola', 'Anaphylaxis', 'Croup', 'Whooping cough', 'Bronchiolitis', 'Chagas', 'Spontaneous rib fracture', 'Larygospasm', 'Boerhaave', 'Spontaneous pneumothorax', 'Inguinal hernia', 'Myocarditis', 'PSVT', 'Possible NSTEMI / STEMI', 'Sarcoidosis', 'HIV (initial infection)', 'Guillain-Barré syndrome', 'Pericarditis', 'Pulmonary neoplasm', 'Pancreatic neoplasm', 'Acute dystonic reactions', 'Acute rhinosinusitis', 'Atrial fibrillation', 'Epiglottitis', 'Myasthenia gravis', 'Unstable angina', 'Stable angina', 'GERD', 'Anemia', 'Chronic rhinosinusitis', 'Pulmonary embolism', 'Influenza', 'Allergic sinusitis', 'Acute COPD exacerbation / infection', 'Bronchitis', 'Acute pulmonary edema', 'Tuberculosis', 'Cluster headache', 'Acute laryngitis', 'Acute otitis media', 'Viral pharyngitis', 'URTI', 'Localized edema']","['Pneumonia', 'SLE', 'HIV (initial infection)', 'Scombroid food poisoning', 'Inguinal hernia']"
notebook13_49case,diagnostic_clip10_margin1,True,test:19160,Possible NSTEMI / STEMI,Possible NSTEMI / STEMI,Possible NSTEMI / STEMI,Possible NSTEMI / STEMI,True,True,True,True,True,True,True,12,selected_mlp_stop,False,notebook13_reference,Possible NSTEMI / STEMI,Unstable angina,15.523388570639893,12.695808176560034,12.695808176560034,0.9999998187245434,0.9999998187245434,10.0,1.0,True,True,False,False,both_correct,"['Possible NSTEMI / STEMI', 'URTI', 'Acute laryngitis', 'Spontaneous pneumothorax', 'Bronchitis']","['Possible NSTEMI / STEMI', 'Unstable angina', 'Stable angina', 'URTI', 'Influenza', 'Ebola', 'Bronchiolitis', 'Spontaneous pneumothorax', 'Larygospasm', 'Acute rhinosinusitis', 'Acute laryngitis', 'Pulmonary neoplasm', 'Acute pulmonary edema', 'Acute COPD exacerbation / infection', 'Panic attack', 'Bronchitis', 'Chronic rhinosinusitis', 'SLE', 'Pancreatic neoplasm', 'GERD', 'Croup', 'Viral pharyngitis', 'Whooping cough', 'Spontaneous rib fracture', 'Chagas', 'Myocarditis', 'Pneumonia', 'Myasthenia gravis', 'PSVT', 'Bronchiectasis', 'Bronchospasm / acute asthma exacerbation', 'Boerhaave', 'Epiglottitis', 'Pericarditis', 'Guillain-Barré syndrome', 'Tuberculosis', 'Acute dystonic reactions', 'Pulmonary embolism', 'Localized edema', 'Sarcoidosis', 'HIV (initial infection)', 'Acute otitis media', 'Atrial fibrillation', 'Cluster headache', 'Inguinal hernia', 'Allergic sinusitis', 'Anemia', 'Scombroid food poisoning', 'Anaphylaxis']","['Possible NSTEMI / STEMI', 'URTI', 'Acute laryngitis', 'Spontaneous pneumothorax', 'Bronchitis']"
notebook13_49case,diagnostic_clip10_margin1,True,test:23687,Pulmonary embolism,Pulmonary embolism,Pulmonary embolism,Pulmonary embolism,True,True,True,True,True,True,True,3,selected_mlp_stop,False,notebook13_reference,Pulmonary embolism,Pneumonia,1.8041626495406797,7.108730033745824,7.108730033745824,0.8586364458204283,0.8586364458204283,10.0,1.0,True,True,False,False,both_correct,"['Pulmonary embolism', 'Pericarditis', 'Pneumonia', 'Spontaneous rib fracture', 'Spontaneous pneumothorax']","['Pulmonary embolism', 'Pneumonia', 'Pericarditis', 'Spontaneous pneumothorax', 'Bronchiolitis', 'Ebola', 'Spontaneous rib fracture', 'Croup', 'Whooping cough', 'Chagas', 'Larygospasm', 'Myocarditis', 'SLE', 'Acute rhinosinusitis', 'Pulmonary neoplasm', 'Boerhaave', 'Tuberculosis', 'Stable angina', 'Epiglottitis', 'Acute COPD exacerbation / infection', 'Scombroid food poisoning', 'Myasthenia gravis', 'PSVT', 'Bronchiectasis', 'Pancreatic neoplasm', 'Acute pulmonary edema', 'Bronchospasm / acute asthma exacerbation', 'Inguinal hernia', 'Chronic rhinosinusitis', 'Cluster headache', 'Atrial fibrillation', 'Unstable angina', 'Possible NSTEMI / STEMI', 'Sarcoidosis', 'Guillain-Barré syndrome', 'Acute laryngitis', 'Panic attack', 'Acute otitis media', 'GERD', 'Acute dystonic reactions', 'Allergic sinusitis', 'Bronchitis', 'Influenza', 'Anaphylaxis', 'Localized edema', 'HIV (initial infection)', 'Anemia', 'Viral pharyngitis', 'URTI']","['Pulmonary embolism', 'Pericarditis', 'Pneumonia', 'Spontaneous rib fracture', 'Spontaneous pneumothorax']"
notebook13_49case,diagnostic_clip10_margin1,True,test:105129,Pulmonary neoplasm,Pulmonary neoplasm,Pulmonary neoplasm,Pulmonary neoplasm,True,True,True,True,True,True,True,6,selected_mlp_stop,False,notebook13_reference,Pulmonary neoplasm,Pneumonia,5.841860002230922,5.752439174802387,5.752439174802387,0.997029989674032,0.997029989674032,10.0,1.0,True,True,False,False,both_correct,"['Pulmonary neoplasm', 'Tuberculosis', 'Possible NSTEMI / STEMI', 'Chronic rhinosinusitis', 'Viral pharyngitis']","['Pulmonary neoplasm', 'Pneumonia', 'Viral pharyngitis', 'Influenza', 'Bronchiolitis', 'Tuberculosis', 'Acute rhinosinusitis', 'Ebola', 'Chronic rhinosinusitis', 'Possible NSTEMI / STEMI', 'GERD', 'Acute laryngitis', 'Acute COPD exacerbation / infection', 'Pancreatic neoplasm', 'Bronchiectasis', 'Bronchitis', 'URTI', 'Spontaneous rib fracture', 'Spontaneous pneumothorax', 'Larygospasm', 'Stable angina', 'Unstable angina', 'Bronchospasm / acute asthma exacerbation', 'Allergic sinusitis', 'Pulmonary embolism', 'Acute otitis media', 'Croup', 'SLE', 'Whooping cough', 'Chagas', 'Myocarditis', 'Boerhaave', 'Epiglottitis', 'Myasthenia gravis', 'PSVT', 'Acute pulmonary edema', 'Cluster headache', 'Atrial fibrillation', 'Sarcoidosis', 'Pericarditis', 'Guillain-Barré syndrome', 'Panic attack', 'Acute dystonic reactions', 'Localized edema', 'Inguinal hernia', 'Anemia', 'Scombroid food poisoning', 'Anaphylaxis', 'HIV (initial infection)']","['Pulmonary neoplasm', 'Tuberculosis', 'Possible NSTEMI / STEMI', 'Chronic rhinosinusitis', 'Viral pharyngitis']"
notebook13_49case,diagnostic_clip10_margin1,True,test:52755,SLE,SLE,SLE,SLE,True,True,True,True,True,True,True,7,agent_stop,False,notebook13_reference,SLE,Pericarditis,8.895190318140124,6.477514827416928,6.477514827416928,0.9998615217700875,0.9998615217700875,10.0,1.0,True,True,False,False,both_correct,"['SLE', 'Pericarditis', 'Pneumonia', 'Inguinal hernia', 'Pancreatic neoplasm']","['SLE', 'Pericarditis', 'Ebola', 'Bronchiolitis', 'Croup', 'Spontaneous rib fracture', 'Spontaneous pneumothorax', 'Myocarditis', 'Pulmonary neoplasm', 'Boerhaave', 'Chagas', 'Acute COPD exacerbation / infection', 'Myasthenia gravis', 'Bronchospasm / acute asthma exacerbation', 'Stable angina', 'Bronchiectasis', 'Atrial fibrillation', 'PSVT', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Guillain-Barré syndrome', 'Panic attack', 'Acute dystonic reactions', 'Tuberculosis', 'Epiglottitis', 'Bronchitis', 'Pneumonia', 'Anemia', 'Pulmonary embolism', 'Scombroid food poisoning', 'Anaphylaxis', 'Whooping cough', 'Acute pulmonary edema', 'Larygospasm', 'Acute rhinosinusitis', 'Inguinal hernia', 'Chronic rhinosinusitis', 'Pancreatic neoplasm', 'Cluster headache', 'Sarcoidosis', 'GERD', 'Allergic sinusitis', 'Acute laryngitis', 'Acute otitis media', 'Influenza', 'HIV (initial infection)', 'Viral pharyngitis', 'URTI', 'Localized edema']","['SLE', 'Pericarditis', 'Pneumonia', 'Inguinal hernia', 'Pancreatic neoplasm']"
notebook13_49case,diagnostic_clip10_margin1,True,test:36032,Sarcoidosis,Sarcoidosis,Sarcoidosis,Sarcoidosis,True,True,True,True,True,True,True,12,agent_stop,False,notebook13_reference,Sarcoidosis,Possible NSTEMI / STEMI,1.4104836102081815,3.7329879583743013,3.7329879583743013,0.6357022799279605,0.6357022799279605,10.0,1.0,True,True,False,False,both_correct,"['Sarcoidosis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Stable angina', 'Acute otitis media']","['Sarcoidosis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Stable angina', 'Inguinal hernia', 'Pancreatic neoplasm', 'GERD', 'Whooping cough', 'Chagas', 'Epiglottitis', 'Spontaneous rib fracture', 'Spontaneous pneumothorax', 'Boerhaave', 'Acute otitis media', 'Myocarditis', 'Cluster headache', 'Atrial fibrillation', 'Acute laryngitis', 'Bronchiolitis', 'Panic attack', 'Anemia', 'Pulmonary embolism', 'Pericarditis', 'Bronchitis', 'Pulmonary neoplasm', 'URTI', 'Viral pharyngitis', 'Acute rhinosinusitis', 'PSVT', 'SLE', 'Influenza', 'Chronic rhinosinusitis', 'Croup', 'Ebola', 'Acute pulmonary edema', 'Larygospasm', 'Myasthenia gravis', 'Pneumonia', 'Guillain-Barré syndrome', 'Localized edema', 'Acute dystonic reactions', 'HIV (initial infection)', 'Bronchiectasis', 'Bronchospasm / acute asthma exacerbation', 'Allergic sinusitis', 'Acute COPD exacerbation / infection', 'Anaphylaxis', 'Tuberculosis', 'Scombroid food poisoning']","['Sarcoidosis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Stable angina', 'Acute otitis media']"
notebook13_49case,diagnostic_clip10_margin1,True,test:133024,Scombroid food poisoning,Scombroid food poisoning,Scombroid food poisoning,Scombroid food poisoning,True,True,True,True,True,True,True,4,selected_mlp_stop,False,notebook13_reference,Scombroid food poisoning,SLE,30.800990785560078,22.256395895410982,22.256395895410982,0.9999999999999143,0.9999999999999143,10.0,1.0,True,True,False,False,both_correct,"['Scombroid food poisoning', 'SLE', 'Inguinal hernia', 'Pneumonia', 'Pancreatic neoplasm']","['Scombroid food poisoning', 'SLE', 'Inguinal hernia', 'Pancreatic neoplasm', 'Ebola', 'Bronchiolitis', 'Pneumonia', 'Influenza', 'HIV (initial infection)', 'Croup', 'Anaphylaxis', 'Spontaneous rib fracture', 'Whooping cough', 'Spontaneous pneumothorax', 'Larygospasm', 'Myocarditis', 'Chagas', 'Pulmonary neoplasm', 'Boerhaave', 'Acute rhinosinusitis', 'Stable angina', 'Acute COPD exacerbation / infection', 'Myasthenia gravis', 'PSVT', 'Bronchiectasis', 'Bronchospasm / acute asthma exacerbation', 'Chronic rhinosinusitis', 'Cluster headache', 'Atrial fibrillation', 'Unstable angina', 'Possible NSTEMI / STEMI', 'Sarcoidosis', 'Pericarditis', 'Guillain-Barré syndrome', 'Tuberculosis', 'Panic attack', 'Epiglottitis', 'GERD', 'Acute dystonic reactions', 'Allergic sinusitis', 'Acute laryngitis', 'Bronchitis', 'Acute otitis media', 'Anemia', 'Pulmonary embolism', 'Viral pharyngitis', 'URTI', 'Acute pulmonary edema', 'Localized edema']","['Scombroid food poisoning', 'SLE', 'Inguinal hernia', 'Pneumonia', 'Pancreatic neoplasm']"
notebook13_49case,diagnostic_clip10_margin1,True,test:749,Spontaneous pneumothorax,Spontaneous pneumothorax,Spontaneous pneumothorax,Spontaneous pneumothorax,True,True,True,True,True,True,True,3,selected_mlp_stop,False,notebook13_reference,Spontaneous pneumothorax,Pneumonia,16.06794600560509,13.901881932420677,13.901881932420677,0.9999998942253218,0.9999998942253218,10.0,1.0,True,True,False,False,both_correct,"['Spontaneous pneumothorax', 'Pneumonia', 'Pericarditis', 'Pulmonary embolism', 'Spontaneous rib fracture']","['Spontaneous pneumothorax', 'Pneumonia', 'Bronchiolitis', 'Spontaneous rib fracture', 'SLE', 'Pulmonary neoplasm', 'Larygospasm', 'Acute rhinosinusitis', 'Ebola', 'Acute COPD exacerbation / infection', 'Stable angina', 'Pancreatic neoplasm', 'Pericarditis', 'Chronic rhinosinusitis', 'Possible NSTEMI / STEMI', 'Unstable angina', 'Pulmonary embolism', 'Influenza', 'Acute laryngitis', 'GERD', 'Bronchitis', 'Viral pharyngitis', 'URTI', 'Croup', 'Whooping cough', 'Chagas', 'Myocarditis', 'Boerhaave', 'Tuberculosis', 'Epiglottitis', 'Scombroid food poisoning', 'Myasthenia gravis', 'PSVT', 'Bronchiectasis', 'Acute pulmonary edema', 'Bronchospasm / acute asthma exacerbation', 'Cluster headache', 'Atrial fibrillation', 'Sarcoidosis', 'Guillain-Barré syndrome', 'Panic attack', 'Acute otitis media', 'Acute dystonic reactions', 'Allergic sinusitis', 'Anaphylaxis', 'Localized edema', 'Inguinal hernia', 'HIV (initial infection)', 'Anemia']","['Spontaneous pneumothorax', 'Pneumonia', 'Pericarditis', 'Pulmonary embolism', 'Spontaneous rib fracture']"
notebook13_49case,diagnostic_clip10_margin1,True,test:71107,Spontaneous rib fracture,Spontaneous rib fracture,Spontaneous rib fracture,Spontaneous rib fracture,True,True,True,True,True,True,True,1,selected_mlp_stop,False,notebook13_reference,Spontaneous rib fracture,Whooping cough,9.136431733521174,6.7777684613261595,6.7777684613261595,0.9996387616404039,0.9996387616404039,10.0,1.0,True,True,False,False,both_correct,"['Spontaneous rib fracture', 'Spontaneous pneumothorax', 'Pericarditis', 'Inguinal hernia', 'Pulmonary embolism']","['Spontaneous rib fracture', 'Whooping cough', 'Spontaneous pneumothorax', 'Inguinal hernia', 'Pericarditis', 'Pulmonary embolism', 'Pneumonia', 'Bronchiolitis', 'Ebola', 'Croup', 'Chagas', 'Larygospasm', 'Myocarditis', 'SLE', 'Acute rhinosinusitis', 'Pulmonary neoplasm', 'Boerhaave', 'Tuberculosis', 'Stable angina', 'Epiglottitis', 'Acute COPD exacerbation / infection', 'Scombroid food poisoning', 'Myasthenia gravis', 'PSVT', 'Bronchiectasis', 'Pancreatic neoplasm', 'Acute pulmonary edema', 'Bronchospasm / acute asthma exacerbation', 'Chronic rhinosinusitis', 'Cluster headache', 'Atrial fibrillation', 'Unstable angina', 'Possible NSTEMI / STEMI', 'Sarcoidosis', 'Guillain-Barré syndrome', 'Acute laryngitis', 'Panic attack', 'Acute otitis media', 'GERD', 'Acute dystonic reactions', 'Allergic sinusitis', 'Bronchitis', 'Influenza', 'Anaphylaxis', 'Localized edema', 'HIV (initial infection)', 'Anemia', 'Viral pharyngitis', 'URTI']","['Spontaneous rib fracture', 'Spontaneous pneumothorax', 'Pericarditis', 'Inguinal hernia', 'Pulmonary embolism']"
notebook13_49case,diagnostic_clip10_margin1,True,test:16097,Stable angina,Stable angina,Stable angina,Stable angina,True,True,True,True,True,True,True,11,agent_stop,False,notebook13_reference,Stable angina,Unstable angina,2.1358971892327148,11.28508935486407,11.28508935486407,0.8943435448498972,0.8943435448498972,10.0,1.0,True,True,False,False,both_correct,"['Stable angina', 'Unstable angina', 'Atrial fibrillation', 'SLE', 'Possible NSTEMI / STEMI']","['Stable angina', 'Unstable angina', 'Spontaneous pneumothorax', 'Possible NSTEMI / STEMI', 'Atrial fibrillation', 'Ebola', 'Acute pulmonary edema', 'Myocarditis', 'SLE', 'Bronchiolitis', 'Pulmonary neoplasm', 'Acute COPD exacerbation / infection', 'Bronchitis', 'Croup', 'Pneumonia', 'Spontaneous rib fracture', 'Chagas', 'Larygospasm', 'Boerhaave', 'Epiglottitis', 'Myasthenia gravis', 'Pancreatic neoplasm', 'PSVT', 'Sarcoidosis', 'Guillain-Barré syndrome', 'Pericarditis', 'Scombroid food poisoning', 'Tuberculosis', 'Acute rhinosinusitis', 'Acute laryngitis', 'Acute dystonic reactions', 'Bronchiectasis', 'Panic attack', 'Influenza', 'GERD', 'Chronic rhinosinusitis', 'Anemia', 'Whooping cough', 'Pulmonary embolism', 'Bronchospasm / acute asthma exacerbation', 'URTI', 'Viral pharyngitis', 'Anaphylaxis', 'Inguinal hernia', 'Cluster headache', 'HIV (initial infection)', 'Acute otitis media', 'Allergic sinusitis', 'Localized edema']","['Stable angina', 'Unstable angina', 'Atrial fibrillation', 'SLE', 'Possible NSTEMI / STEMI']"
notebook13_49case,diagnostic_clip10_margin1,True,test:107472,Tuberculosis,Tuberculosis,Tuberculosis,Tuberculosis,True,True,True,True,True,True,True,6,selected_mlp_stop,False,notebook13_reference,Tuberculosis,Pneumonia,6.462428055702914,7.566223930325959,7.566223930325959,0.9984313082365812,0.9984313082365812,10.0,1.0,True,True,False,False,both_correct,"['Tuberculosis', 'Anemia', 'Bronchiectasis', 'Pulmonary neoplasm', 'Viral pharyngitis']","['Tuberculosis', 'Pneumonia', 'Bronchiolitis', 'Viral pharyngitis', 'Ebola', 'Bronchiectasis', 'Acute otitis media', 'Acute rhinosinusitis', 'Acute laryngitis', 'Pulmonary neoplasm', 'Bronchitis', 'URTI', 'Influenza', 'Croup', 'Spontaneous rib fracture', 'Chagas', 'Epiglottitis', 'Allergic sinusitis', 'Pulmonary embolism', 'Chronic rhinosinusitis', 'Bronchospasm / acute asthma exacerbation', 'Anemia', 'GERD', 'Pancreatic neoplasm', 'Acute COPD exacerbation / infection', 'Whooping cough', 'Myocarditis', 'Larygospasm', 'Boerhaave', 'Spontaneous pneumothorax', 'Myasthenia gravis', 'PSVT', 'Acute pulmonary edema', 'Cluster headache', 'Atrial fibrillation', 'Sarcoidosis', 'Pericarditis', 'Guillain-Barré syndrome', 'Stable angina', 'Panic attack', 'Acute dystonic reactions', 'Localized edema', 'HIV (initial infection)', 'Unstable angina', 'Possible NSTEMI / STEMI', 'Inguinal hernia', 'SLE', 'Scombroid food poisoning', 'Anaphylaxis']","['Tuberculosis', 'Anemia', 'Bronchiectasis', 'Pulmonary neoplasm', 'Viral pharyngitis']"
notebook13_49case,diagnostic_clip10_margin1,True,test:13402,URTI,URTI,URTI,URTI,True,True,True,True,True,True,True,1,selected_mlp_stop,False,notebook13_reference,URTI,Ebola,0.6176814739959149,2.5191649731403554,2.5191649731403554,0.5988927463507037,0.5988927463507037,10.0,1.0,True,True,False,False,both_correct,"['URTI', 'Ebola', 'Influenza', 'Pneumonia', 'HIV (initial infection)']","['URTI', 'Ebola', 'Influenza', 'Pneumonia', 'Bronchiolitis', 'Croup', 'Spontaneous rib fracture', 'Whooping cough', 'Chagas', 'Spontaneous pneumothorax', 'Larygospasm', 'Myocarditis', 'Acute rhinosinusitis', 'Pulmonary neoplasm', 'Boerhaave', 'Tuberculosis', 'Stable angina', 'Epiglottitis', 'Acute COPD exacerbation / infection', 'Myasthenia gravis', 'PSVT', 'Bronchiectasis', 'Acute pulmonary edema', 'Bronchospasm / acute asthma exacerbation', 'Chronic rhinosinusitis', 'Cluster headache', 'Atrial fibrillation', 'Unstable angina', 'Possible NSTEMI / STEMI', 'Sarcoidosis', 'Pericarditis', 'Guillain-Barré syndrome', 'Acute laryngitis', 'Panic attack', 'Acute otitis media', 'GERD', 'Acute dystonic reactions', 'Allergic sinusitis', 'Bronchitis', 'Pulmonary embolism', 'Localized edema', 'HIV (initial infection)', 'Anemia', 'Viral pharyngitis', 'Pancreatic neoplasm', 'Inguinal hernia', 'SLE', 'Scombroid food poisoning', 'Anaphylaxis']","['URTI', 'Ebola', 'Influenza', 'Pneumonia', 'HIV (initial infection)']"
